source	site	判定	http	备注	最终地址	原URL	页面标题	语料曲名
jianpucn-51493	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/51/51493.htm	http://www.jianpu.cn/pu/51/51493.htm	《沙湖情歌》 歌谱简谱网	《沙湖情歌》
jianpucn-343400	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/34/343400.htm	http://www.jianpu.cn/pu/34/343400.htm	《爱我中华》合唱 混声合唱 宋祖英 歌谱简谱网	《爱我中华》合唱 混声合唱
jianpucn-149489	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/14/149489.htm	http://www.jianpu.cn/pu/14/149489.htm	《牵手》----为新婚夫妻而作 歌谱简谱网	《牵手》----为新婚夫妻而作
jianpucn-149531	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/14/149531.htm	http://www.jianpu.cn/pu/14/149531.htm	《牵手》——为新婚夫妻而作 歌谱简谱网	《牵手》——为新婚夫妻而作
jianpucn-149488	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/14/149488.htm	http://www.jianpu.cn/pu/14/149488.htm	《知道》 歌谱简谱网	《知道》
jianpujia-338491	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/338491.html	https://www.jianpujia.com/jianpu/338491.html	【日】Lemon电视剧_非自然死亡_主题曲/ドラマ「アンナチュラル」主題歌【日】Lemon电视剧_非自然死亡_主题曲_/_ドラマ「アンナチュラル」主題歌简谱_米津玄师演唱_米津玄师/米津玄师词曲-免费	【日】Lemon电视剧_非自然死亡_主题曲_ドラマ「アンナチュラ
jianpucn-179377	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/17/179377.htm	http://www.jianpu.cn/pu/17/179377.htm	《祖国为你唱支歌》 歌谱简谱网	《祖国为你唱支歌》
jianpucn-149492	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/14/149492.htm	http://www.jianpu.cn/pu/14/149492.htm	《茉莉花开的地方》 歌谱简谱网	《茉莉花开的地方》
jianpucn-41337	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/41/41337.htm	http://www.jianpu.cn/pu/41/41337.htm	《莫言醉》 歌谱简谱网	《莫言醉》
jianpucn-137765	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/13/137765.htm	http://www.jianpu.cn/pu/13/137765.htm	《说中国》 歌谱简谱网	《说中国》
jianpucn-284451	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/28/284451.htm	http://www.jianpu.cn/pu/28/284451.htm	《蝶恋花 答李淑一》（60年代毛主席诗词歌曲） 殷秀梅 歌谱简谱网	《蝶恋花 答李淑一》
jianpucn-149490	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/14/149490.htm	http://www.jianpu.cn/pu/14/149490.htm	《镜月凝思》 歌谱简谱网	《镜月凝思》
qupu123-319362	qupu123	ok(曲名命中)	200		https://www.qupu123.com/jipu/p319362.html	https://www.qupu123.com/jipu/p319362.html	【日】乾杯 （《跟往事干杯》原曲）_九日旭个人制谱园地_中国曲谱网	【日】乾杯
qupu123-313035	qupu123	ok(曲名命中)	200		https://www.qupu123.com/jipu/p313035.html	https://www.qupu123.com/jipu/p313035.html	【日】喝采 _九日旭个人制谱园地_中国曲谱网	【日】喝采
jianpucn-133511	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/13/133511.htm	http://www.jianpu.cn/pu/13/133511.htm	一丝不挂 歌谱简谱网	一丝不挂
qupu123-322672	qupu123	ok(曲名命中)	200		https://www.qupu123.com/jipu/p322672.html	https://www.qupu123.com/jipu/p322672.html	【日】夕焼けの歌 （夕阳之歌）_九日旭个人制谱园地_中国曲谱网	【日】夕焼けの歌
jianpujia-18361	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/18361.html	https://www.jianpujia.com/jianpu/18361.html	一个小心愿简谱(歌词)_邓丽君演唱_王wzh曲谱-免费下载-简谱之家	一个小心愿
jianpucn-34266	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/34/34266.htm	http://www.jianpu.cn/pu/34/34266.htm	一个士兵的梦想 歌谱简谱网	一个士兵的梦想
jianpucn-38545	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/38/38545.htm	http://www.jianpu.cn/pu/38/38545.htm	一个爱上浪漫的人 歌谱简谱网	一个爱上浪漫的人
qupu123-380947	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/wuzi/p380947.html	https://www.qupu123.com/tongsu/wuzi/p380947.html	一万次悲伤 _通俗曲谱_中国曲谱网	一万次悲伤
jianpucn-432660	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/43/432660.htm	http://www.jianpu.cn/pu/43/432660.htm	一个都不能少(河南电视台 脱贫大决战 主题歌) 阎维文 歌谱简谱网	一个都不能少
qupu123-323610	qupu123	ok(曲名命中)	200		https://www.qupu123.com/jipu/p323610.html	https://www.qupu123.com/jipu/p323610.html	【日】真夏の果実 （盛夏的果实（《每天爱你多一些》原曲））_九日旭个人制谱园地_中国曲谱网	【日】真夏の果実（盛夏的果实）
jianpucn-36944	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/36/36944.htm	http://www.jianpu.cn/pu/36/36944.htm	一二三四歌 歌谱简谱网	一二三四歌
jianpujia-73991	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/73991.html	https://www.jianpujia.com/jianpu/73991.html	一冷一热简谱(歌词)_戚薇演唱_谱友季司亦上传-免费下载-简谱之家	一冷一热
qupu123-334380	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/sizi/p334380.html	https://www.qupu123.com/tongsu/sizi/p334380.html	一个人走 （赵正云词 刘北休曲）_通俗曲谱_中国曲谱网	一个人走
jianpucn-114895	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/11/114895.htm	http://www.jianpu.cn/pu/11/114895.htm	一剪梅 歌曲类 简谱 歌谱简谱网	一剪梅 歌曲类
jianpujia-26436	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/26436.html	https://www.jianpujia.com/jianpu/26436.html	一分钱简谱(歌词)_儿歌_陈洲宏记谱-免费下载-简谱之家	一分钱
jianpucn-51489	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/51/51489.htm	http://www.jianpu.cn/pu/51/51489.htm	《阿青哥哥的小白船》 歌谱简谱网	《阿青哥哥的小白船》
jianpucn-473070	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/47/473070.htm	http://www.jianpu.cn/pu/47/473070.htm	一剪梅怀旧经典 费玉清 歌谱简谱网	一剪梅怀旧经典
qupu123-334501	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/jiuziyishang/p334501.html	https://www.qupu123.com/minge/jiuziyishang/p334501.html	一个是中国，一个是老百姓 _民歌曲谱_中国曲谱网	一个是中国，一个是老百姓
jianpucn-86378	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/86/86378.htm	http://www.jianpu.cn/pu/86/86378.htm	一个人 歌谱简谱网	一个人
jianpucn-155693	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/15/155693.htm	http://www.jianpu.cn/pu/15/155693.htm	《陪你到天涯海角》 歌谱简谱网	《陪你到天涯海角》
qupu123-336114	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/qizi/p336114.html	https://www.qupu123.com/minge/qizi/p336114.html	一个八哥一个头 _民歌曲谱_中国曲谱网	一个八哥一个头
jianpucn-115140	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/11/115140.htm	http://www.jianpu.cn/pu/11/115140.htm	一千年以后 歌曲类 简谱 歌谱简谱网	一千年以后 歌曲类
jianpucn-447896	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/44/447896.htm	http://www.jianpu.cn/pu/44/447896.htm	一千年后记得我 林俊杰 歌谱简谱网	一千年后记得我
qupu123-335450	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/qizi/p335450.html	https://www.qupu123.com/tongsu/qizi/p335450.html	一个美丽的地方 （蔡君安词 翁守贤曲）_通俗曲谱_中国曲谱网	一个美丽的地方
jianpujia-150281	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/150281.html	https://www.jianpujia.com/jianpu/150281.html	一半钢琴简谱_薛之谦演唱-免费下载-简谱之家	一半
jianpucn-278123	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/27/278123.htm	http://www.jianpu.cn/pu/27/278123.htm	一声叹息 蔡幸娟 歌谱简谱网	一声叹息
qupu123-355001	qupu123	ok(曲名命中)	200		https://www.qupu123.com/jipu/p355001.html	https://www.qupu123.com/jipu/p355001.html	一切刚刚好 （李健 词曲）_韵文音乐个人制谱园地_中国曲谱网	一切刚刚好
jianpujia-234413	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/234413.html	https://www.jianpujia.com/jianpu/234413.html	一只小花狗钢琴简谱_儿歌演唱-免费下载-简谱之家	一只小花狗
qupu123-1091	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/bazi/p1091.html	https://www.qupu123.com/tongsu/bazi/p1091.html	一千个伤心的理由简谱_通俗曲谱_中国曲谱网	一千个伤心的理由
jianpucn-132816	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/13/132816.htm	http://www.jianpu.cn/pu/13/132816.htm	一个人港剧《洗冤录》主题曲 歌谱简谱网	一个人港剧《洗冤录》主题曲
qupu123-328417	qupu123	ok(曲名命中)	200		https://www.qupu123.com/shaoer/wuzi/p328417.html	https://www.qupu123.com/shaoer/wuzi/p328417.html	一双小红鞋 _少儿曲谱_中国曲谱网	一双小红鞋
jianpucn-70302	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/70/70302.htm	http://www.jianpu.cn/pu/70/70302.htm	一天 歌谱简谱网	一天
qupu123-296300	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/qizi/p296300.html	https://www.qupu123.com/tongsu/qizi/p296300.html	一场游戏一场梦 （编配乐谱）_通俗曲谱_中国曲谱网	一场游戏一场梦
jianpujia-12662	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/12662.html	https://www.jianpujia.com/jianpu/12662.html	一字诗简谱(歌词)_银河少年艺术团演唱_桃李醉春风记谱-免费下载-简谱之家	一字诗
jianpucn-83381	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/83/83381.htm	http://www.jianpu.cn/pu/83/83381.htm	一天到晚游泳的鱼 歌谱简谱网	一天到晚游泳的鱼
qupu123-335183	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/qizi/p335183.html	https://www.qupu123.com/tongsu/qizi/p335183.html	一壶美酒醉千古 _通俗曲谱_中国曲谱网	一壶美酒醉千古
jianpucn-333386	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/33/333386.htm	http://www.jianpu.cn/pu/33/333386.htm	一带一路歌（《2016年文学艺术迎春晚会》选曲） 殷秀梅 歌谱简谱网	一带一路歌
qupu123-71276	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/wuzi/p71276.html	https://www.qupu123.com/tongsu/wuzi/p71276.html	一天天想你 （电视剧《难舍真情》片尾主题歌）_通俗曲谱_中国曲谱网	一天天想你
jianpucn-59645	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/59/59645.htm	http://www.jianpu.cn/pu/59/59645.htm	一年又一年 歌谱简谱网	一年又一年
qupu123-333929	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/sizi/p333929.html	https://www.qupu123.com/tongsu/sizi/p333929.html	一帘幽梦 （陈秀萍词 村禹曲）_通俗曲谱_中国曲谱网	一帘幽梦
qupu123-335370	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/qizi/p335370.html	https://www.qupu123.com/minge/qizi/p335370.html	一带一路领航程 _民歌曲谱_中国曲谱网	一带一路领航程
jianpucn-475807	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/47/475807.htm	http://www.jianpu.cn/pu/47/475807.htm	一念暖阳 刘琼、通城罗杰 歌谱简谱网	一念暖阳
qupu123-371313	qupu123	ok(曲名命中)	200		https://www.qupu123.com/meisheng/qizi/p371313.html	https://www.qupu123.com/meisheng/qizi/p371313.html	一带一路过我家 _小花儿357原创曲谱专栏_中国曲谱网	一带一路过我家
qupu123-334457	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/sizi/p334457.html	https://www.qupu123.com/tongsu/sizi/p334457.html	一年一年 _通俗曲谱_中国曲谱网	一年一年
qupu123-380892	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/jiuziyishang/p380892.html	https://www.qupu123.com/tongsu/jiuziyishang/p380892.html	一开始说陪你到老的人现在他还在吗 _通俗曲谱_中国曲谱网	一开始说陪你到老的人现在他还在吗
jianpucn-149386	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/14/149386.htm	http://www.jianpu.cn/pu/14/149386.htm	一曲情未了 歌谱简谱网	一曲情未了
jianpujia-383572	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/383572.html	https://www.jianpujia.com/jianpu/383572.html	一时的选择钢琴简谱_林俊杰演唱-免费下载-简谱之家	一时的选择
jianpucn-117687	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/11/117687.htm	http://www.jianpu.cn/pu/11/117687.htm	一壶乡愁 吉他类 流行 歌谱简谱网	一壶乡愁 吉他类 流行
qupu123-382748	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/sizi/p382748.html	https://www.qupu123.com/tongsu/sizi/p382748.html	一念之间 _通俗曲谱_中国曲谱网	一念之间
jianpucn-312594	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/31/312594.htm	http://www.jianpu.cn/pu/31/312594.htm	一夜长大 梁静茹 歌谱简谱网	一夜长大
qupu123-381733	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/sizi/p381733.html	https://www.qupu123.com/tongsu/sizi/p381733.html	一念拂晓 _通俗曲谱_中国曲谱网	一念拂晓
qupu123-370983	qupu123	打不开:URLError	0		https://www.qupu123.com/shaoer/jiuziyishang/p370983.html	https://www.qupu123.com/shaoer/jiuziyishang/p370983.html		【儿歌】春天的小小使者
jianpucn-159055	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/15/159055.htm	http://www.jianpu.cn/pu/15/159055.htm	一棵树下 歌谱简谱网	一棵树下
qupu123-396529	qupu123	ok(曲名命中)	200		https://www.qupu123.com/puyou/shangchuan/p396529.html	https://www.qupu123.com/puyou/shangchuan/p396529.html	一曲相思两情牵 _谱天下个人制谱园地_中国曲谱网	一曲相思两情牵
qupu123-332349	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/wuzi/p332349.html	https://www.qupu123.com/tongsu/wuzi/p332349.html	一朵喇叭花 _通俗曲谱_中国曲谱网	一朵喇叭花
jianpucn-440941	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/44/440941.htm	http://www.jianpu.cn/pu/44/440941.htm	一念一生(完整版 《庆余年》片头曲) 李健 歌谱简谱网	一念一生
qupu123-324580	qupu123	ok(曲名命中)	200		https://www.qupu123.com/hechang/qizi/p324580.html	https://www.qupu123.com/hechang/qizi/p324580.html	一树金桂万朵花 _合唱曲谱_中国曲谱网	一树金桂万朵花
jianpujia-18374	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/18374.html	https://www.jianpujia.com/jianpu/18374.html	一水隔天涯简谱(歌词)_邓丽君演唱_王wzh曲谱-免费下载-简谱之家	一水隔天涯
jianpucn-156886	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/15/156886.htm	http://www.jianpu.cn/pu/15/156886.htm	一河冰川水 歌谱简谱网	一河冰川水
qupu123-214709	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/jiuziyishang/p214709.html	https://www.qupu123.com/minge/jiuziyishang/p214709.html	一样的月光一样的爱 _民歌曲谱_中国曲谱网	一样的月光一样的爱
jianpucn-31376	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/31/31376.htm	http://www.jianpu.cn/pu/31/31376.htm	一湖太平水 歌谱简谱网	一湖太平水
qupu123-336101	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/qizi/p336101.html	https://www.qupu123.com/minge/qizi/p336101.html	一根竹子一道节 _民歌曲谱_中国曲谱网	一根竹子一道节
jianpucn-89344	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/89/89344.htm	http://www.jianpu.cn/pu/89/89344.htm	一点光一点亮 歌谱简谱网	一点光一点亮
jianpujia-380059	jianpujia	ok(曲名命中)	200		https://www.jianpujia.com/jianpu/380059.html	https://www.jianpujia.com/jianpu/380059.html	一点点钢琴简谱_周杰伦演唱-免费下载-简谱之家	一点点
jianpucn-37300	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/37/37300.htm	http://www.jianpu.cn/pu/37/37300.htm	一片红红的潇湘土 歌谱简谱网	一片红红的潇湘土
qupu123-336031	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/sizi/p336031.html	https://www.qupu123.com/minge/sizi/p336031.html	一根竹竿 _民歌曲谱_中国曲谱网	一根竹竿
qupu123-325630	qupu123	ok(曲名命中)	200		https://www.qupu123.com/hechang/qizi/p325630.html	https://www.qupu123.com/hechang/qizi/p325630.html	一江春潮情似海 _合唱曲谱_中国曲谱网	一江春潮情似海
jianpucn-89418	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/89/89418.htm	http://www.jianpu.cn/pu/89/89418.htm	一次幸福的机会 歌谱简谱网	一次幸福的机会
qupu123-250657	qupu123	ok(曲名命中)	200		https://www.qupu123.com/jipu/p250657.html	https://www.qupu123.com/jipu/p250657.html	一点点 （方文山词 周杰伦曲）_桃李醉春风个人制谱园地_中国曲谱网	一点点
qupu123-326279	qupu123	ok(曲名命中)	200		https://www.qupu123.com/jipu/p326279.html	https://www.qupu123.com/jipu/p326279.html	一点秋心淡墨痕 （秋心词 歌乐美曲）_君羊个人制谱园地_中国曲谱网	一点秋心淡墨痕
qupu123-226921	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/sizi/p226921.html	https://www.qupu123.com/tongsu/sizi/p226921.html	一生不变 _通俗曲谱_中国曲谱网	一生不变
qupu123-378917	qupu123	ok(曲名命中)	200		https://www.qupu123.com/puyou/shangchuan/p378917.html	https://www.qupu123.com/puyou/shangchuan/p378917.html	一生中最爱 _谱友园地_中国曲谱网	一生中最爱
qupu123-293390	qupu123	ok(曲名命中)	200		https://www.qupu123.com/tongsu/sizi/p293390.html	https://www.qupu123.com/tongsu/sizi/p293390.html	一生何求 （带和弦）_通俗曲谱_中国曲谱网	一生何求
jianpucn-53304	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/53/53304.htm	http://www.jianpu.cn/pu/53/53304.htm	一生的朋友 歌谱简谱网	一生的朋友
qupu123-311629	qupu123	ok(曲名命中)	200		https://www.qupu123.com/puyou/jipu/p311629.html	https://www.qupu123.com/puyou/jipu/p311629.html	一生所爱 _谱友园地_中国曲谱网	一生所爱
jianpucn-208496	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/20/208496.htm	http://www.jianpu.cn/pu/20/208496.htm	一百年 歌谱简谱网	一百年
qupu123-326627	qupu123	打不开:URLError	0		https://www.qupu123.com/hechang/qizi/p326627.html	https://www.qupu123.com/hechang/qizi/p326627.html		一支秧歌一趟秧
qupu123-336109	qupu123	打不开:URLError	0		https://www.qupu123.com/minge/qizi/p336109.html	https://www.qupu123.com/minge/qizi/p336109.html		一文铜钱滚过街
jianpucn-276279	jianpucn	ok(曲名命中)	200		http://www.jianpu.cn/pu/27/276279.htm	http://www.jianpu.cn/pu/27/276279.htm	一盏心灯 杨洪基 歌谱简谱网	一盏心灯
qupu123-296282	qupu123	打不开:URLError	0		https://www.qupu123.com/tongsu/sizi/p296282.html	https://www.qupu123.com/tongsu/sizi/p296282.html		一无所有
qupu123-270079	qupu123	ok(曲名命中)	200		https://www.qupu123.com/jipu/p270079.html	https://www.qupu123.com/jipu/p270079.html	一生有你 （水木年华）__中国曲谱网	一生有你
qupu123-335041	qupu123	ok(曲名命中)	200		https://www.qupu123.com/minge/qizi/p335041.html	https://www.qupu123.com/minge/qizi/p335041.html	一生浩气追梦圆 _民歌曲谱_中国曲谱网	一生浩气追梦圆
